,,,,,,,,,,,,,,,,Globally Unique Sample ID,DUTTON_01-0001,DUTTON_01-0002,DUTTON_01-0003,DUTTON_01-0004,DUTTON_01-0005,DUTTON_01-0006,DUTTON_01-0007,DUTTON_01-0008,DUTTON_01-0009,DUTTON_01-0010,DUTTON_01-0011,DUTTON_01-0012,DUTTON_01-0013,DUTTON_01-0014,DUTTON_01-0015,DUTTON_01-0016,DUTTON_01-0017,DUTTON_01-0018,DUTTON_01-0019,DUTTON_01-0020,DUTTON_01-0021,DUTTON_01-0022,DUTTON_01-0023,DUTTON_01-0024,DUTTON_01-0025,DUTTON_01-0026,DUTTON_01-0027,DUTTON_01-0028,DUTTON_01-0029,DUTTON_01-0030,DUTTON_01-0031,DUTTON_01-0032,DUTTON_01-0033,DUTTON_01-0034,DUTTON_01-0035,DUTTON_01-0036,DUTTON_01-0037,DUTTON_01-0038,DUTTON_01-0039,DUTTON_01-0040,DUTTON_01-0041,DUTTON_01-0042,DUTTON_01-0043,DUTTON_01-0044,DUTTON_01-0045,DUTTON_01-0046,DUTTON_01-0047,DUTTON_01-0048,DUTTON_01-0049,DUTTON_01-0050,DUTTON_01-0051,DUTTON_01-0052,DUTTON_01-0053,DUTTON_01-0054,DUTTON_01-0055,DUTTON_01-0056,DUTTON_01-0057,DUTTON_01-0058,DUTTON_01-0059,DUTTON_01-0060,DUTTON_01-0061,DUTTON_01-0062,DUTTON_01-0063,DUTTON_01-0064,DUTTON_01-0065,DUTTON_01-0066,DUTTON_01-0067,DUTTON_01-0068,DUTTON_01-0069,DUTTON_01-0070,DUTTON_01-0071,DUTTON_01-0072,DUTTON_01-0073,DUTTON_01-0074,DUTTON_01-0075,DUTTON_01-0076,DUTTON_01-0077,DUTTON_01-0078,DUTTON_01-0079,DUTTON_01-0080,DUTTON_01-0081,DUTTON_01-0082,DUTTON_01-0083,DUTTON_01-0084,DUTTON_01-0085,DUTTON_01-0086,DUTTON_01-0087,DUTTON_01-0088,DUTTON_01-0089,DUTTON_01-0090,DUTTON_01-0091,DUTTON_01-0092,DUTTON_01-0093,DUTTON_01-0094,DUTTON_01-0095,DUTTON_01-0096,DUTTON_01-0097,DUTTON_01-0098,DUTTON_01-0099,DUTTON_01-0100,QC IRTS_1,QC IRTS_2,QC IRTS_3,QC IRTS_4 
4704,METx RP 2.1,C27H42O3,[M+H]+,positive,415.3207,425,PTF54563,PTF54563 (C27H42O3),,,,,,150,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48029.56131,,,91865.97233,,,,,,17475.58033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4705,METx RP 2.1,C20H22O6,[M+H]+,positive,359.1489,455,PTF49969,PTF49969 (C20H22O6),,,,,,168,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60466.948,,50914.86177,,,65204.03171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4706,METx RP 2.1,C12H20O6,[M+NH4]+,positive,278.1598,214,PTF34050,PTF34050 (C12H20O6),,,,,,132,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20245.03109,,,,,,,,,,,,,9898.804356,,,,,,,,,,,,,,,,,,,,,,,108538.6366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4707,METx RP 2.1,C16H18N4O8,[M+H]+,positive,395.1197,340,PTF55371,PTF55371 (C16H18N4O8),,,,,,235,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59323.39144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131499.202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56404.50035,,,,,,,,,,,,,,,
4708,METx RP 2.1,C16H30CoO4,[M+H]+,positive,346.1549,302,PTF37104,PTF37104 (C16H30CoO4),,,,,,103,1,0.03,,,12032.43155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20953.33604,,,,,,,74717.32973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4709,METx RP 2.1,C28H42O8,[M+H]+,positive,507.2952,258,PTF53959,PTF53959 (C28H42O8),,,,,,181,2,0.03,,,,,,,,,,,,,,,,21965.27291,,,31942.90643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136396.6411,,,,,,,,,,,,,,,,,,,,,,
4710,METx RP 2.1,C21H24O7,[M+NH4]+,positive,406.186,404,PTF43954,PTF43954 (C21H24O7),,,,,,163,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,75051.01547,,,,,,,,,,,,,,,,,,,,,,,,88561.05603,,,,,,,,,,,,,,,7913.570715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4711,METx RP 2.1,C14H17NO6,[M+H]+,positive,296.1129,208,PTF43479,PTF43479 (C14H17NO6),,,,,,121,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29589.11394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54651.57441,42369.96415,,,,,,,,,,,,,,,,,,,,,,,
4712,METx RP 2.1,C23H43NO6,[M+H]+,positive,430.3163,333,PTF46757,PTF46757 (C23H43NO6),,,,,,64,1,0.03,,,,,,,,,,,,,,,,,,,,,58793.92649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3266.013302,,,5584.342914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4713,METx RP 2.1,C24H40O5,[M+H]+,positive,409.2949,549,PTF52336,PTF52336 (C24H40O5),,,,,,142,1,0.03,,,,,,,,,,,,,,,,,,,17264.55875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72567.64992,59485.11767,,,,,,,,,,,,,,
4714,METx RP 2.1,C20H36O11,[M+H]+,positive,453.233,196,PTF48246,PTF48246 (C20H36O11),,,,,,200,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93212.96614,,,,72242.77667,,,,,44800.11131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4715,METx RP 2.1,C27H42O7,[M+NH4]+,positive,496.3269,503,PTF35478,PTF35478 (C27H42O7),,,,,,123,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62922.72139,,,,,,,,,,,,,,,,25228.58324,,,,,,,,,,,40883.20486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716,METx RP 2.1,C19H22O9S,[M+CHO2]-,negative,471.0967,149,PTF32757,PTF32757 (C19H22O9S),,,,,,2860,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775557.627,952360.2928,,,,,,,,,,,,,,,,,,275436.5889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4717,METx RP 2.1,C26H44O10,[M+H]+,positive,517.3007,158,PTF45074,PTF45074 (C26H44O10),,,,,,86,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25687.49284,,,,,,,61127.96484,,,,,,,,,,,,,,,,,,,,,,,,3877.977046,,,,,,,,,,,,,,,,,,,,,,
4718,METx RP 2.1,C24H39NO4,[M+H]+,positive,406.2952,554,PTF39061,PTF39061 (C24H39NO4),,,,,,107,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12434.85042,28792.8367,,,,,,,,,,,,,,,,,,,,,,,,,71020.53888,,,,,,,
4719,METx RP 2.1,C16H16O8,[M+H]+,positive,337.0918,221,PTF43241,PTF43241 (C16H16O8),,,,,,149,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24062.60212,,,,,,,,,,,,,,,,,,,,,,,,,,,75322.7909,,,56915.94688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4720,METx RP 2.1,C16H32O3,[M-H]-,negative,271.2279,475,PTF43614,PTF43614 (C16H32O3),,,,,,3280,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398712.2902,,,,,,,,,,,,,,2806684.658,238754.0506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4721,METx RP 2.1,C10H10O5,[M-H]-,negative,209.0455,233,PTF36299,PTF36299 (C10H10O5),,,,,,2047,1,0.03,,,,,,,,,,,,,,,,,,,,,,,1250182.033,,,,,,,,,,,,,,,705911.1256,,,,,,,,,,,192746.4267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4722,METx RP 2.1,C19H37NO4S,[M+H]+,positive,376.2516,503,PTF45969,PTF45969 (C19H37NO4S),,,,,,115,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48602.05298,,,,61546.01726,,,,,,,,,,,,,,,,,,,,,,,10404.63425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4723,METx RP 2.1,C18H34O3,[M+H]+,positive,299.2581,665,PTF48908,PTF48908 (C18H34O3),,,,,,124,1,0.03,,,,,,,,,,,,,,,,,,,,,52477.57518,,,,,,51109.79926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26124.43373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4724,METx RP 2.1,C32H63NO3,[M+H]+,positive,510.4881,669,PTF33154,PTF33154 (C32H63NO3),,,,,,101,1,0.03,,,,,,,12884.99657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71357.32401,,,,,,,,,,,,,,,,,,,,,,,22001.50304,,,,,,,,,,,,
4725,METx RP 2.1,C46H70O19,[M+NH4]+,positive,944.485,406,PTF43185,PTF43185 (C46H70O19),,,,,,153,2,0.03,,,,,,,,,,,,,,,,,,,,,92159.22814,27916.47957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40247.33215,,,,,,,,,,,,,,,,,
4726,METx RP 2.1,C21H36O3,[M+H]+,positive,337.2737,597,PTF37396,PTF37396 (C21H36O3),,,,,,109,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50632.18396,,,,,,,,,,,,,,,,,,,,,,19847.00771,,,,,,,,,,,,43987.72029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4727,METx RP 2.1,C15H30O3,[M-H]-,negative,257.2122,498,PTF33071,PTF33071 (C15H30O3),,,,,,1724,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610484.9073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460983.3201,,,,,,,,,,,,,,,,,,,,,,,,,,738453.1699,,,,,,,
4728,METx RP 2.1,C11H17NO8,[M-H]-,negative,290.0881,122,PTF55075,PTF55075 (C11H17NO8),,,,,,2557,1,0.03,,,424555.5959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407557.498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852789.7612,,,,
4729,METx RP 2.1,C37H62O5,[M+H]+,positive,587.467,620,PTF44600,PTF44600 (C37H62O5),,,,,,122,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31177.49272,44309.24058,52206.74255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4730,METx RP 2.1,C14H28O2,[M-H]-,negative,227.2017,529,PTF51551,PTF51551 (C14H28O2),,,,,,2822,1,0.03,,,,,,,,,,,,,,,1115491.698,,,,742759.3871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105192.249,,,,,,,,,,,,,,,,,,,,,,,,,
4731,METx RP 2.1,C33H38O18,[M-H]-,negative,721.1985,201,PTF30514,PTF30514 (C33H38O18),,,,,,2957,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,446726.5268,,,,,,,,,,,,,,,,,,,,,435124.3039,,,,,,,,,,,,2223046.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4732,METx RP 2.1,C27H40O16,[M-H]-,negative,619.2244,103,PTF53619,PTF53619 (C27H40O16),,,,,,1958,2,0.03,,,,,,,,,,,,,,,,,,603954.9679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592406.0783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859187.2178,,,,,
4733,METx RP 2.1,C25H36O11,[M+H]+,positive,513.233,374,PTF33929,PTF33929 (C25H36O11),,,,,,132,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,31996.87824,,61855.24499,,,,44363.46212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4734,METx RP 2.1,C34H54O5,[M+H]+,positive,543.4044,526,PTF50004,PTF50004 (C34H54O5),,,,,,118,1,0.03,,,,,,,,,,,,,,,,,,,73666.69563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28097.90533,21858.04565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4735,METx RP 2.1,C16H26O9,[M-H]-,negative,361.1504,246,PTF51213,PTF51213 (C16H26O9),,,,,,2759,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1135054.447,1030775.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731615.493,,,,,,,,,,,,,,,
4736,METx RP 2.1,C14H18O4,[M+H]+,positive,251.1278,419,PTF33461,PTF33461 (C14H18O4),,,,,,6,1,0.03,,,,,,,,,93839.57333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27064.19689,,,,,,,,,,,,,57166.71666,,,,,,,36212.16127,,,
4737,METx RP 2.1,C16H24N2O3,[M+H]+,positive,293.186,159,PTF44879,PTF44879 (C16H24N2O3),,,,,,97,1,0.03,,,,,,,,,,,,,,,,30299.13841,,,,,,,,,,,,,,,,,,,,,,,,,,,,61702.21545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9771.115939,,,,,,,,,,,,,,,,,,,,
4738,METx RP 2.1,C52H82O22,[M+H]+,positive,1059.5371,321,PTF32046,PTF32046 (C52H82O22),,,,,,115,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58786.19857,,,,,,,,,39138.42213,,,,,,,,,,,,,,,,22427.78018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4739,METx RP 2.1,C27H42O3,[M+H]+,positive,415.3207,403,PTF50900,PTF50900 (C27H42O3),,,,,,120,2,0.03,,,,,,,,,,,,,,,8034.572187,,,,,,,,,,,,,,,,,,,,,,,,44671.20281,,,,73747.04672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4740,METx RP 2.1,C53H88O24,[M+H-H2O]+,positive,1091.5633,298,PTF29544,PTF29544 (C53H88O24),,,,,,129,1,0.03,,26872.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62233.60117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45904.44717,,,,,
4741,METx RP 2.1,C17H14O8,[M+H]+,positive,347.0761,360,PTF31184,PTF31184 (C17H14O8),,,,,,139,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,25908.5154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45702.88164,,,,74275.5028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4742,METx RP 2.1,C44H69NO12,[M+H]+,positive,804.4893,299,PTF49174,PTF49174 (C44H69NO12),,,,,,103,2,0.03,,,,,,,29175.04023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52318.31743,,,26482.04223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4743,METx RP 2.1,C14H16O9,[M+NH4]+,positive,346.1133,217,PTF48035,PTF48035 (C14H16O9),,,,,,148,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71164.88746,,,,,,,,,,,,,,,,,,,,,,,,,47756.3981,,,36116.9746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4744,METx RP 2.1,C27H34O15,[M+H]+,positive,599.197,248,PTF43491,PTF43491 (C27H34O15),,,,,,222,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79207.38317,106230.3714,,,,47171.00057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,METx RP 2.1,C41H66O10,[M+Na]+,positive,741.4548,583,PTF36864,PTF36864 (C41H66O10),,,,,,85,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,10970.36976,,,,42172.66699,,,,,,,,36437.13533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4746,METx RP 2.1,C16H26O6,[M+H]+,positive,315.1802,230,PTF46242,PTF46242 (C16H26O6),,,,,,173,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28997.0844,,,,,,,,,,,,,,,,,,,,,,,,,,,,64727.94945,,,88120.4422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,METx RP 2.1,C21H32O13,[M+NH4]+,positive,510.2181,192,PTF55332,PTF55332 (C21H32O13),,,,,,104,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15585.53662,,,25764.89277,67590.80761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,METx RP 2.1,C16H30O8,[M+CHO2]-,negative,395.1923,182,PTF47339,PTF47339 (C16H30O8),,,,,,1515,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025514.086,,,,,,,,,,,,,,,,,,,,,,,,,452125.4537,,,,,,,,,,,,112919.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,METx RP 2.1,C13H15NO6,[M-H]-,negative,280.0827,189,PTF43653,PTF43653 (C13H15NO6),,,,,,2320,1,0.03,,,244329.6148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306948.598,,,,,,,,,,,,884686.3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4750,METx RP 2.1,C35H51N5O6,[M+H]+,positive,638.3912,335,PTF47542,PTF47542 (C35H51N5O6),,,,,,68,1,0.03,,,50167.26059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10308.0389,,,,,,,,,,,,,,,,,,,,,,10795.20867,,,,,,,,,,,,,,,,,,,,,
4751,METx RP 2.1,C38H22O7,[M+H]+,positive,591.1438,155,PTF49321,PTF49321 (C38H22O7),,,,,,107,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28113.31219,,,,,,,,,,,,,,,,,36800.10827,,47232.35394,,,,,,,,,,,,,,
4752,METx RP 2.1,C65H104O32,[M+H]+,positive,1397.6583,343,PTF27458,PTF27458 (C65H104O32),,,,,,113,1,0.03,,43128.25853,20273.3536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55110.51782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4753,METx RP 2.1,C18H22O11,[M+NH4]+,positive,432.15,240,PTF28686,PTF28686 (C18H22O11),,,,,,148,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68948.0292,,,,,,,,,,,,,,,,,,,,,,,,32099.1476,54432.75792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4754,METx RP 2.1,C44H70O17,[M+H]+,positive,871.4686,346,PTF50542,PTF50542 (C44H70O17),,,,,,99,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14386.41711,,,,,,65072.62785,,,,,,,,,,,,,,,,,,,,,,,,,,,,24353.95413,,,,,,,,,,,,,,,,,,,,,,,,,,
4755,METx RP 2.1,C21H34O4,[M+H]+,positive,351.253,457,PTF47057,PTF47057 (C21H34O4),,,,,,132,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43616.57661,,,,,,,,,,37613.84977,,,,,,,57336.44442,,,,,,,,,,,,,,,,,,,
4756,METx RP 2.1,C23H36O4,[M+H-H2O]+,positive,359.2581,548,PTF50504,PTF50504 (C23H36O4),,,,,,154,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13491.68143,,,,,,,,,,,,,,,,,56959.01264,,,,,,,,,,,,,,,,,,,,,,,,,,,91418.1502,,,,,,,,,,,,,,,,,
4757,METx RP 2.1,C23H19NO5,[M+H]+,positive,390.1336,167,PTF54998,PTF54998 (C23H19NO5),,,,,,147,1,0.03,,,,68713.04445,54597.79904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31389.04701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4758,METx RP 2.1,C15H20O,[M+H]+,positive,217.1587,460,PTF48828,PTF48828 (C15H20O),,,,,,133,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39959.06131,,,,,,,,,41548.35966,,,,,,58189.32513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4759,METx RP 2.1,C14H18O9,[M+CHO2]-,negative,375.0933,183,PTF54088,PTF54088 (C14H18O9),,,,,,3084,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631612.3378,,,950078.3621,1656893.339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4760,METx RP 2.1,C31H28O12,[M+H]+,positive,593.1654,259,PTF51548,PTF51548 (C31H28O12),,,,,,123,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40675.2509,41939.20465,46218.88483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4761,METx RP 2.1,C18H28O4,[M-H]-,negative,307.1915,455,PTF36197,PTF36197 (C18H28O4),,,,,,1642,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676201.7464,,,,,,,,,,671745.3291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375883.7427,,,,,,,
4762,METx RP 2.1,C24H32O5,[M+H-H2O]+,positive,383.2217,471,PTF42668,PTF42668 (C24H32O5),,,,,,109,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,7318.853094,,,,,40042.30918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67272.12677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4763,METx RP 2.1,C13H12N4O,[M+H]+,positive,241.1084,228,PTF45807,PTF45807 (C13H12N4O),,,,,,101,2,0.03,,,8104.176957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66056.76805,,,,,,,,,,,,,,,,,,,,,,,,,31813.02028,,,,,,,,
4764,METx RP 2.1,C22H32O10,[M+H-H2O]+,positive,439.1963,298,PTF49581,PTF49581 (C22H32O10),,,,,,105,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,11986.2751,,,,,,,,,,,,,,,43681.66663,,,37729.54076,,,,,,,,,,,,,,,,,,,,,54124.40751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4765,METx RP 2.1,C21H36O3,[M+H]+,positive,337.2737,617,PTF36915,PTF36915 (C21H36O3),,,,,,84,2,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29495.46498,,,31175.97444,27243.13333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4766,METx RP 2.1,C30H20O11,[M+H]+,positive,557.1078,359,PTF51482,PTF51482 (C30H20O11),,,,,,114,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34911.54796,40105.01835,44224.13585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4767,METx RP 2.1,C45H70O17,[M+H]+,positive,883.4686,352,PTF41668,PTF41668 (C45H70O17),,,,,,122,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42424.47733,,,,,,,,,,61239.55326,,,,,,24299.50436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4768,METx RP 2.1,C16H26O9,[M-H]-,negative,361.1504,209,PTF50301,PTF50301 (C16H26O9),,,,,,2259,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795923.5705,,,1084168.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492195.6286,,,,,,,,,,,,,,
4769,METx RP 2.1,C36H34O17,[M+H]+,positive,739.1869,259,PTF29786,PTF29786 (C36H34O17),,,,,,125,1,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32527.06973,56524.06609,41752.6235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4770,METx RP 2.1,C21H26O9,[M+H]+,positive,423.165,217,PTF39357,PTF39357 (C21H26O9),,,,,,135,1,0.03,,,,,,,,,44850.3576,,,,,,28832.69135,,,,,67952.78518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
