Date,BioRep,Plate,Row,Column,Dilution_factor,Sample_number,Substrate,Pre-treatment,Insult,Sample_type,raw_SEAP,raw_ IFN,raw_viability,normalized_SEAP,normalized_IFN,normalized_viability
20260206,2,BP013,H,12,10,kill_control,NA,2.5% DMSO,LPS+,kill _control,0.255,393,0.336,45.192,-1.711,0.104
20260211,1,BP014,A,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.063,3048,,4.947,30.622,
20260211,1,BP014,A,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.482,2098,,105.358,17.974,
20260211,1,BP014,A,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.552,5288,,121.978,60.445,
20260211,1,BP014,A,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.536,4178,,118.131,45.666,
20260211,1,BP014,A,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.193,278,,36.071,-6.257,
20260211,1,BP014,A,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.557,6478,,123.208,76.288,
20260211,1,BP014,A,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.447,388,,96.861,-4.793,
20260211,1,BP014,A,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.157,808,,27.592,0.799,
20260211,1,BP014,A,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.257,598,,51.484,-1.997,
20260211,1,BP014,A,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.043,338,,0.311,-5.459,
20260211,1,BP014,A,11,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.443,4738,,95.928,53.122,
20260211,1,BP014,A,12,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.447,3718,,96.933,39.542,
20260211,1,BP014,B,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.733,5318,,165.263,60.844,
20260211,1,BP014,B,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.491,2638,,107.477,25.163,
20260211,1,BP014,B,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.598,5338,,133.089,61.11,
20260211,1,BP014,B,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.55,4618,,121.451,51.524,
20260211,1,BP014,B,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.147,108,,25.171,-8.521,
20260211,1,BP014,B,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.552,4018,,122.121,43.536,
20260211,1,BP014,B,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.741,1688,,167.276,12.515,
20260211,1,BP014,B,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.269,1598,,54.195,11.317,
20260211,1,BP014,B,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.428,1648,,92.239,11.982,
20260211,1,BP014,B,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.048,328,,1.299,-5.592,
20260211,1,BP014,B,11,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.463,3428,,100.739,35.681,
20260211,1,BP014,B,12,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.495,3968,,108.366,42.87,
20260211,1,BP014,C,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.629,5508,,140.345,63.374,
20260211,1,BP014,C,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.54,1808,,119.171,14.113,
20260211,1,BP014,C,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.614,7999,,136.967,96.538,
20260211,1,BP014,C,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.57,4428,,126.309,48.995,
20260211,1,BP014,C,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.426,1918,,91.839,15.577,
20260211,1,BP014,C,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.585,6208,,129.872,72.693,
20260211,1,BP014,C,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.578,968,,128.31,2.929,
20260211,1,BP014,C,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.22,1418,,42.635,8.92,
20260211,1,BP014,C,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.476,1508,,103.734,10.118,
20260211,1,BP014,C,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.043,228,,0.297,-6.923,
20260211,1,BP014,C,11,10,positive_control,NA,PBS,LPS+,positive_control,0.453,8629,,98.366,104.926,
20260211,1,BP014,C,12,10,positive_control,NA,PBS,LPS+,positive_control,0.45,8639,,97.572,105.059,
20260211,1,BP014,D,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.682,5748,,153.074,66.569,
20260211,1,BP014,D,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.515,1848,,113.184,14.645,
20260211,1,BP014,D,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.615,8279,,137.049,100.266,
20260211,1,BP014,D,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.556,4028,,123.017,43.669,
20260211,1,BP014,D,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.464,1828,,100.848,14.379,
20260211,1,BP014,D,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.694,5398,,156.113,61.909,
20260211,1,BP014,D,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.751,3718,,169.605,39.542,
20260211,1,BP014,D,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.144,748,,24.333,0,
20260211,1,BP014,D,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.555,3478,,122.641,36.347,
20260211,1,BP014,D,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.043,158,,0.219,-7.855,
20260211,1,BP014,D,11,10,positive_control,NA,PBS,LPS+,positive_control,0.468,7439,,101.836,89.083,
20260211,1,BP014,D,12,10,positive_control,NA,PBS,LPS+,positive_control,0.469,8329,,102.226,100.932,
20260211,1,BP014,E,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.649,6819,,145.22,80.828,
20260211,1,BP014,E,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.514,1938,,113.02,15.843,
20260211,1,BP014,E,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.552,5498,,122.063,63.241,
20260211,1,BP014,E,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.642,9249,,143.582,113.181,
20260211,1,BP014,E,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.573,8339,,126.969,101.065,
20260211,1,BP014,E,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.69,3108,,154.958,31.421,
20260211,1,BP014,E,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.656,2728,,147.002,26.361,
20260211,1,BP014,E,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.042,218,,-0.096,-7.056,
20260211,1,BP014,E,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.7,3298,,157.532,33.95,
20260211,1,BP014,E,10,10,FF0238,grain,amazake,LPS+,Sample,0.573,7189,,126.959,85.754,
20260211,1,BP014,E,11,10,negative_control,NA,PBS,LPS-,negative_control,0.042,888,,0.014,1.864,
20260211,1,BP014,E,12,10,negative_control,NA,PBS,LPS-,negative_control,0.042,678,,-0.092,-0.932,
20260211,1,BP014,F,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.637,6819,,142.437,80.828,
20260211,1,BP014,F,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.519,4578,,114.042,50.992,
20260211,1,BP014,F,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.288,968,,58.756,2.929,
20260211,1,BP014,F,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.624,4268,,139.196,46.865,
20260211,1,BP014,F,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.634,4978,,141.534,56.317,
20260211,1,BP014,F,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.43,1348,,92.735,7.988,
20260211,1,BP014,F,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.57,3378,,126.385,35.015,
20260211,1,BP014,F,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.043,268,,0.079,-6.391,
20260211,1,BP014,F,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.738,3058,,166.449,30.755,
20260211,1,BP014,F,10,10,FF0238,grain,amazake,LPS+,Sample,0.578,10290,,128.289,127.04,
20260211,1,BP014,F,11,10,negative_control,NA,PBS,LPS-,negative_control,0.043,708,,0.079,-0.533,
20260211,1,BP014,F,12,10,negative_control,NA,PBS,LPS-,negative_control,0.042,718,,0,-0.399,
20260211,1,BP014,G,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.61,9500,,135.79,116.522,
20260211,1,BP014,G,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.532,5988,,117.126,69.764,
20260211,1,BP014,G,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.576,4338,,127.739,47.797,
20260211,1,BP014,G,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.624,5058,,139.251,57.383,
20260211,1,BP014,G,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.641,4418,,143.343,48.862,
20260211,1,BP014,G,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.658,3178,,147.306,32.353,
20260211,1,BP014,G,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.575,3608,,127.441,38.077,
20260211,1,BP014,G,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.039,258,,-0.752,-6.524,
20260211,1,BP014,G,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.649,4398,,145.131,48.595,
20260211,1,BP014,G,10,10,FF0238,grain,amazake,LPS+,Sample,0.616,5548,,137.285,63.906,
20260211,1,BP014,G,11,10,blank,NA,PBS,LPS+,blank,0.037,868,,-1.221,1.598,
20260211,1,BP014,G,12,10,kill_control,NA,2.5% DMSO,LPS+,kill_control,0.183,378,,33.609,-4.926,
20260211,1,BP014,H,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.65,8219,,145.572,99.467,
20260211,1,BP014,H,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.556,5888,,123.007,68.433,
20260211,1,BP014,H,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.591,4858,,131.455,54.72,
20260211,1,BP014,H,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.642,5858,,143.658,68.034,
20260211,1,BP014,H,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.658,4938,,147.501,55.785,
20260211,1,BP014,H,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.665,4238,,148.991,46.465,
20260211,1,BP014,H,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.54,2018,,119.171,16.909,
20260211,1,BP014,H,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.327,88,,68.186,-8.787,
20260211,1,BP014,H,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.673,2708,,151.067,26.095,
20260211,1,BP014,H,10,10,FF0238,grain,amazake,LPS+,Sample,0.676,3888,,151.617,41.805,
20260211,1,BP014,H,11,10,blank,NA,PBS,LPS+,blank,0.045,878,,0.745,1.731,
20260211,1,BP014,H,12,10,kill_control,NA,2.5% DMSO,LPS+,kill _control,0.187,408,,34.772,-4.527,
20260213,2,BP014,A,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.639,4678,2.301,120.695,18.647,87.289
20260213,2,BP014,A,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.579,7639,3.244,108.445,33.984,127.81
20260213,2,BP014,A,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.5,6298,1.972,92.525,27.038,73.142
20260213,2,BP014,A,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.626,9550,3.181,118.015,43.882,125.131
20260213,2,BP014,A,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.376,2058,1.835,67.348,5.076,67.251
20260213,2,BP014,A,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.588,14472,2.484,110.223,69.376,95.149
20260213,2,BP014,A,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.782,3558,3.289,149.637,12.846,129.754
20260213,2,BP014,A,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.15,1048,0.145,21.539,-0.155,-5.433
20260213,2,BP014,A,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.652,4318,1.958,123.377,16.782,72.523
20260213,2,BP014,A,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.267,1088,1.699,45.143,0.052,61.399
20260213,2,BP014,A,11,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.552,7689,2.610,103.107,34.243,100.554
20260213,2,BP014,A,12,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.563,8459,2.693,105.299,38.231,104.122
20260213,2,BP014,B,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.622,3778,1.808,117.294,13.985,66.065
20260213,2,BP014,B,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.566,8699,3.054,105.826,39.474,119.658
20260213,2,BP014,B,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.513,7579,1.930,95.141,33.673,71.323
20260213,2,BP014,B,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.642,11891,3.041,121.303,56.008,119.107
20260213,2,BP014,B,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.282,1228,1.387,48.358,0.777,47.967
20260213,2,BP014,B,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.512,7209,1.921,94.903,31.757,70.941
20260213,2,BP014,B,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.823,4208,3.094,157.979,16.212,121.382
20260213,2,BP014,B,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.232,1158,0.189,38.139,0.414,-3.528
20260213,2,BP014,B,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.457,1528,1.270,83.679,2.331,42.94
20260213,2,BP014,B,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.076,478,0.496,6.497,-3.108,9.651
20260213,2,BP014,B,11,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.543,6679,2.531,101.102,29.011,97.17
20260213,2,BP014,B,12,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.547,5708,2.554,102.078,23.982,98.154
20260213,2,BP014,C,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.599,10790,2.469,112.555,50.305,94.491
20260213,2,BP014,C,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.556,4838,3.218,103.921,19.476,126.722
20260213,2,BP014,C,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.619,14142,2.426,116.694,67.667,92.659
20260213,2,BP014,C,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.595,12581,2.914,111.692,59.582,113.642
20260213,2,BP014,C,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.311,2818,2.343,54.123,9.013,89.095
20260213,2,BP014,C,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.571,10900,2.247,106.811,50.875,84.945
20260213,2,BP014,C,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.782,2328,3.052,149.568,6.475,119.589
20260213,2,BP014,C,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.216,1178,0.146,34.866,0.518,-5.377
20260213,2,BP014,C,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.71,4258,1.754,134.992,16.471,63.738
20260213,2,BP014,C,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.041,208,0.206,-0.547,-4.506,-2.788
20260213,2,BP014,C,11,10,positive_control,NA,PBS,LPS+,positive_control,0.539,21908,2.360,100.308,107.893,89.826
20260213,2,BP014,C,12,10,positive_control,NA,PBS,LPS+,positive_control,0.52,17454,2.398,96.624,84.822,91.459
20260213,2,BP014,D,1,10,FF0218,Fruit,Burlap & Barrel white peppercorns,LPS+,Sample,0.596,5198,2.594,111.953,21.34,99.896
20260213,2,BP014,D,2,10,FF0219,Legume,Burlap & Barrel Iru,LPS+,Sample,0.545,2948,3.358,101.641,9.686,132.716
20260213,2,BP014,D,3,10,FF0220,Grain,Elizabeth Sourdough,LPS+,Sample,0.592,14372,2.424,111.162,68.859,92.577
20260213,2,BP014,D,4,10,FF0221,Grain,Shastha Foods Idli/Idli batter,LPS+,Sample,0.597,11521,2.963,112.138,54.091,115.749
20260213,2,BP014,D,5,10,FF0222,Grain,Grandios Yellow pap/ogi,LPS+,Sample,0.321,1598,3.359,56.228,2.693,132.755
20260213,2,BP014,D,6,10,FF0223,Grain,Chantle Sourdough,LPS+,Sample,0.682,9470,2.610,129.306,43.468,100.549
20260213,2,BP014,D,7,10,FF0224,Soy,CJ Doenjang,LPS+,Sample,0.785,8219,3.039,150.321,36.988,118.996
20260213,2,BP014,D,8,10,FF0225,Grain,Rachel Sourdough,LPS+,Sample,0.145,608,0.109,20.487,-2.434,-6.981
20260213,2,BP014,D,9,10,FF0227,fruit,Mango pickle,LPS+,Sample,0.745,15243,2.126,142.054,73.37,79.764
20260213,2,BP014,D,10,10,FF0228,Dairy,Bayley Hazen Blue cheese,LPS+,Sample,0.329,1948,1.380,57.801,4.506,47.666
20260213,2,BP014,D,11,10,positive_control,NA,PBS,LPS+,positive_control,0.555,19876,2.394,103.634,97.367,91.296
20260213,2,BP014,D,12,10,positive_control,NA,PBS,LPS+,positive_control,0.534,22299,2.328,99.434,109.918,88.445
20260213,2,BP014,E,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.627,15773,2.841,118.151,76.115,110.486
20260213,2,BP014,E,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.599,6478,2.915,112.633,27.97,113.681
20260213,2,BP014,E,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.621,15513,2.877,117.091,74.769,112.051
20260213,2,BP014,E,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.673,17414,2.690,127.617,84.615,103.993
20260213,2,BP014,E,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.645,19766,2.600,121.862,96.798,100.141
20260213,2,BP014,E,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.749,9420,2.998,143.045,43.209,117.246
20260213,2,BP014,E,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.77,7969,3.024,147.143,35.693,118.346
20260213,2,BP014,E,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.476,2638,1.753,87.529,8.08,63.734
20260213,2,BP014,E,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.74,6889,2.972,141.199,30.099,116.115
20260213,2,BP014,E,10,10,FF0238,grain,amazake,LPS+,Sample,0.664,17785,3.102,125.816,86.537,121.704
20260213,2,BP014,E,11,10,negative_control,NA,PBS,LPS-,negative_control,0.051,908,1.774,1.393,-0.881,64.611
20260213,2,BP014,E,12,10,negative_control,NA,PBS,LPS-,negative_control,0.04,948,1.824,-0.695,-0.673,66.748
20260213,2,BP014,F,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.584,13842,2.512,109.604,66.113,96.37
20260213,2,BP014,F,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.578,9490,2.534,108.222,43.571,97.312
20260213,2,BP014,F,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.456,4238,1.860,83.575,16.368,68.322
20260213,2,BP014,F,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.65,10300,2.630,122.931,47.767,101.444
20260213,2,BP014,F,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.648,10940,2.673,122.441,51.082,103.275
20260213,2,BP014,F,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.683,5008,2.795,129.567,20.356,108.5
20260213,2,BP014,F,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.614,9189,2.540,115.565,42.012,97.574
20260213,2,BP014,F,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.305,2198,1.104,52.874,5.801,35.794
20260213,2,BP014,F,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.711,5368,2.488,135.334,22.221,95.321
20260213,2,BP014,F,10,10,FF0238,grain,amazake,LPS+,Sample,0.586,16163,2.490,109.818,78.135,95.415
20260213,2,BP014,F,11,10,negative_control,NA,PBS,LPS-,negative_control,0.042,1558,1.761,-0.411,2.486,64.057
20260213,2,BP014,F,12,10,negative_control,NA,PBS,LPS-,negative_control,0.043,898,1.750,-0.287,-0.932,63.575
20260213,2,BP014,G,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.653,17585,2.810,123.443,85.501,109.158
20260213,2,BP014,G,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.669,12761,2.854,126.821,60.514,111.041
20260213,2,BP014,G,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.669,12441,2.934,126.656,58.857,114.481
20260213,2,BP014,G,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.695,12521,3.075,132.075,59.271,120.578
20260213,2,BP014,G,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.716,11380,3.119,136.287,53.361,122.47
20260213,2,BP014,G,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.787,9500,3.127,150.721,43.623,122.801
20260213,2,BP014,G,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.676,11280,2.812,128.069,52.843,109.235
20260213,2,BP014,G,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.703,8799,2.950,133.715,39.992,115.177
20260213,2,BP014,G,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.719,8159,3.079,136.878,36.677,120.746
20260213,2,BP014,G,10,10,FF0238,grain,amazake,LPS+,Sample,0.703,13151,3.070,133.602,62.534,120.35
20260213,2,BP014,G,11,10,blank,NA,PBS,LPS+,blank,0.037,918,1.749,-1.44,-0.829,63.545
20260213,2,BP014,G,12,10,kill_control,NA,2.5% DMSO,LPS+,kill_control,0.281,338,0.276,48.095,-3.833,0.187
20260213,2,BP014,H,1,10,FF0229,Dairy,Cabot Clothbound cheese,LPS+,Sample,0.682,15373,2.847,129.425,74.043,110.744
20260213,2,BP014,H,2,10,FF0230,Dairy,Alpha Tolman cheese,LPS+,Sample,0.643,16143,2.860,121.543,78.032,111.333
20260213,2,BP014,H,3,10,FF0231,Dairy,Moses Sleeper cheese,LPS+,Sample,0.68,13031,3.004,128.935,61.913,117.525
20260213,2,BP014,H,4,10,FF0232,Dairy,Harbison Cheese,LPS+,Sample,0.706,10400,3.166,134.288,48.285,124.478
20260213,2,BP014,H,5,10,FF0233,Dairy,Winnimere cheese,LPS+,Sample,0.724,11701,3.029,137.993,55.024,118.596
20260213,2,BP014,H,6,10,FF0234,fruit,Gochujang,LPS+,Sample,0.737,10030,3.167,140.562,46.368,124.517
20260213,2,BP014,H,7,10,FF0235,vegetable,"Turmeric, Ginger, Jalepeno sauerkraut",LPS+,Sample,0.723,7149,3.036,137.614,31.446,118.871
20260213,2,BP014,H,8,10,FF0236,soy,morel mushroom miso,LPS+,Sample,0.776,9099,2.946,148.374,41.546,115.01
20260213,2,BP014,H,9,10,FF0237,vegetable,cultured sea kraut,LPS+,Sample,0.772,8029,3.036,147.694,36.004,118.879
20260213,2,BP014,H,10,10,FF0238,grain,amazake,LPS+,Sample,0.735,9480,3.024,140.099,43.52,118.355
20260213,2,BP014,H,11,10,blank,NA,PBS,LPS+,blank,0.049,1238,1.733,1.005,0.829,62.874
20260213,2,BP014,H,12,10,kill_control,NA,2.5% DMSO,LPS+,kill _control,0.286,488,0.267,49.161,-3.056,-0.187
20260225,1,BP015,A,1,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.832,12563,3.059,154.548,34.136,119.11
20260225,1,BP015,A,2,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.715,19458,3.337,131.644,55.107,131.229
20260225,1,BP015,A,3,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.762,37631,3.141,140.771,110.382,122.72
20260225,1,BP015,A,4,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.672,36469,2.677,123.126,106.847,102.458
20260225,1,BP015,A,5,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.69,21420,2.662,126.664,61.075,101.804
20260225,1,BP015,A,6,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.665,37811,2.818,121.809,110.929,108.63
20260225,1,BP015,A,7,10,FF0247,Dairy,kefir,LPS+,Sample,0.674,30099,2.921,123.525,87.473,113.099
20260225,1,BP015,A,8,10,FF0248,Grain/legume,dosa batter,LPS+,Sample,0.771,17326,3.246,142.548,48.623,127.262
20260225,1,BP015,A,9,10,FF0250,Grain/legume,millet dosa batter,LPS+,Sample,0.783,17016,3.491,144.889,47.68,137.956
20260225,1,BP015,A,10,10,FF0251,Grain/legume,millet dosa,LPS+,Sample,0.782,7831,3.663,144.791,19.743,145.445
20260225,1,BP015,A,11,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.609,15625,2.674,110.863,43.449,102.336
20260225,1,BP015,A,12,10,inhibitor2,NA,100nM ruxolitinib,LPS+,inhibitor,0.602,15795,2.737,109.454,43.966,105.099
20260225,1,BP015,A,13,10,FF0239,fruit/grain,jalapeno kasuzuke (18mo),LPS+,Sample,0.833,14254,2.978,154.746,39.279,115.575
20260225,1,BP015,A,14,10,FF0241,sugar,beet kombucha,LPS+,Sample,0.699,18467,2.905,128.516,52.093,112.41
20260225,1,BP015,A,15,10,FF0242,vegetable/grain,carrot nukazuke,LPS+,Sample,0.76,35557,3.038,140.313,104.073,118.23
20260225,1,BP015,A,16,10,FF0243,Dairy,Filmjolk yogurt,LPS+,Sample,0.632,31241,2.543,115.394,90.946,96.629
20260225,1,BP015,A,17,10,FF0245,Dairy,Piima yogurt,LPS+,Sample,0.663,24533,2.534,121.41,70.543,96.246
20260225,1,BP015,A,18,10,FF0246,dairy,Viili yogurt,LPS+,Sample,0.637,33925,2.650,116.399,99.11,101.315
20260225,1,BP015,A,19,10,FF0247,Dairy,kefir,LPS+,Sample,0.644,28788,2.685,117.802,83.485,102.828
